name,type,lat,lon
KOUORO [2ème C],school,12.0112333,-5.7020833
KOUORO BARRAGE,school,12.0112333,-5.7020833
KOUORO-VILLAGE,school,12.0112333,-5.7020833
KOUTIENEBOUGOU,school,12.01613,-5.90786
M' BEGRESSO,school,12.0195292,-6.0080717
MEDERSA BOUKARILA,school,12.0001881,-6.1174221
MEDERSA KOBALA,school,12.0051,-6.0527167
MEGUELA,school,12.0281,-5.8639333
MPELA,school,12.12795,-5.9684333
NAGNAN,school,12.1855167,-5.90335
NANEREBOUGOU,school,12.0490667,-6.0283333
NENEBOUGOU,school,12.10601,-5.91654
N'GOLOGNEBOUGOU,school,12.1001,-6.0391333
NIATAMA,school,12.15525,-5.9269667
Lycée Amadou Hamadoun Diallo,school,12.558,-8.0836
Ecole fondamentale Maïmouna Tangara,school,12.5875,-8.06533
Merdersa,school,12.5851264,-7.9594029
TOROSSO,school,12.379072,-5.8172393
Lycée Hela Diallo,school,12.4017386,-5.4510131
Ecole de Santé,school,12.4017281,-5.4508053
Ecole Fondamentale Privée Christine Roimier(Ecole du Cinquantenaire),school,12.3755921,-5.4774389
Franco -Arabe Manma Doucoure,school,12.599084,-7.9852447
Coranique,school,12.5998496,-7.9783487
Ecole privé,school,12.5916256,-7.9779645
Ecole privée la source,school,12.5947636,-7.9784828
Ecole peimaire le petit prince,school,12.5930091,-7.9742222
Ecole Communautaire,school,12.5898659,-7.9739137
Ecole,school,12.5983602,-7.9726598
École de Néresso,school,12.2965151,-4.7344387
NGOLOBOUGOU,school,12.3895,-5.9188833
NGOLONIANASSO [1er C],school,12.4269833,-5.6829279
NGOLONIANASSO [1er C],school,12.4270986,-5.6829118
NGOLONIANASSO [2ème C],school,12.4271641,-5.6829038
NGOROSSO,school,12.4190333,-5.5773333
NGOUNTJINA [1er C],school,12.297839,-5.4810339
École Wena,school,13.040669,-4.7527016
TARA,school,13.155303,-4.7188225
TARA-KOURA,school,13.0234932,-4.7853478
TARBIATOU BB [1er C],school,13.2988623,-4.9057008
TARBIATOU BB [2ème C],school,13.2988623,-4.9057008
TARBIATOU ISLAMIYA,school,13.4127976,-4.5796338
TASSONA,school,12.97,-6.095
TEBELA,school,13.03,-5.647
TEGUENA,school,13.2294006,-4.4426883
TENE [1er C],school,13.4100587,-4.5839946
TENE [1er C] EXTENSION,school,13.4099661,-4.5840013
TENE [2ème C],school,13.4100157,-4.584
TENENI EXTENSION,school,13.3316198,-4.8019111
TENENI-DONI,school,13.3908457,-4.6648641
TERIYABOUGOU,school,13.2097494,-5.5275569
TERIYABOUGOU [2ème C],school,13.2111246,-5.5267459
TESSO,school,13.4473015,-4.4390288
TETOU,school,12.9589747,-4.3286203
THIA,school,12.9378042,-5.8274292
TIEDIANA KANOUALA,school,12.7905578,-4.8764188
TIEDIANA ZANIEKAN,school,12.8012188,-4.8690189
TIEMENA [1er C],school,12.98,-5.945
TIEMENA [2ème C],school,12.98,-5.945
TIENABOUGOU,school,12.6815832,-6.3148713
École Tieparandougou-Koula,school,13.3180926,-4.2408367
TIGAMA,school,13.0543374,-5.900751
TIGUINA,school,12.92,-6.047
TION,school,13.2777847,-4.6731436
TIONKUY,school,12.9489736,-4.4284583
TIOU-TIOU ECOM,school,12.9410274,-4.3711248
TIOU-TIOU École privée II°C,school,12.940983,-4.3712898
TOMINIAN [1er C],school,13.2851357,-4.5920054
TOUNA [2ème C] II,school,13.1114348,-5.8352336
TOUNA [2ème C],school,13.1114099,-5.8343565
TOUNA PC,school,13.1108211,-5.8343054
TOUNE I,school,13.4027426,-4.7600319
TOUNE II,school,13.3972922,-4.7631004
VANEKUY,school,12.9592546,-4.5104165
WAKORO-BLA,school,12.98,-5.694
WAKY - SOKOURANI,school,12.8496936,-4.8182099
WANIAN [2ème C],school,12.9504742,-4.238002
WARA MAFOUNE,school,12.7251325,-4.3135403
WARA/MAFOUNE,school,12.7251325,-4.3135403
WARA/YASSO,school,12.7251325,-4.3135403
WARAMATA,school,13.2934379,-4.344786
WARANZAN WERE,school,12.9540174,-4.8184089
WARILO,school,12.7438638,-4.517526
ZOGOUE,school,12.8782071,-4.3254203
ZOMBOUGOU,school,12.87,-5.892
A.H. BA [1er C],school,13.429635,-6.269512
A.H. BOLY,school,13.43535,-6.25784
ABBE DAVID TRAORE A,school,13.441118,-6.270896
ABBE DAVID TRAORE B,school,13.441684,-6.27077
ADAMA DAGNON [2ème C],school,13.4438622,-6.2173641
École Adamabougou,school,13.3286905,-5.1865733
AÎ DRAME D. SINIMBOUGOU,school,12.9192781,-6.3677779
AL HIDAYA WARACHAD,school,13.44945,-6.254136
AL ISLAHI WAL NAJAHI [1er C],school,13.4118593,-6.2371408
AL ISLAHI WAL NAJAHI [2ème C],school,13.4118925,-6.2376514
AL ITTIHADIA SOMO,school,13.3261666,-6.6865918
AL KAFALATOU AL ISLAMIYA [1er C],school,13.447017,-6.249174
AL KAFALATOU AL ISLAMIYA [2ème C],school,13.447017,-6.249174
ANGOULEME [1er C],school,13.428345,-6.274048
B. BOUARE [2ème C]/C,school,13.443256,-6.266827
BANANKORO [2ème C],school,12.9107482,-5.6701224
BARAOUELI B,school,13.0809205,-6.8315962
Lycee de Barouéli [2ème C],school,13.0593195,-6.8242494
BARAOUELI A1,school,13.075267,-6.8352473
BAROUELI [2ème C] B,school,13.0810949,-6.8306831
BAROUELI A2,school,13.0756924,-6.8356745
BAROUELI C,school,13.0691958,-6.8271508
BASSIDIALANDOUGOU,school,13.2913228,-6.8908574
École Bayo,school,13.4007645,-6.4121587
BENI,school,13.2428637,-6.1696997
École Berthela,school,13.4583895,-5.9565531
COLLEGE communautaire DES FILLES,school,13.446394,-6.266918
COLLEGE communautaire DES FILLES LOBBO TRAORE,school,13.446394,-6.266918
DAROUL COURAN WAL HADISS [1er C],school,13.430786,-6.256267
DAROUL ISLAM,school,13.448567,-6.26114
DARSALAM [1er C] B,school,13.4364576,-6.2586922
DARSALAM [2ème C],school,13.4392071,-6.2564329
DARSALAM/A,school,13.4385378,-6.2599052
DEMBANYUMAN,school,13.437768,-6.2779982
DEMBAW JIGI,school,13.4275824,-6.2618997
DEMBAYUMAN,school,13.4379193,-6.2780545
DIADO,school,13.315598,-6.4715359
DIADO,school,13.316057,-6.4726547
École Diakon,school,13.4814704,-6.4450896
DIOFORONGO,school,13.1122204,-6.4973513
DIONI,school,13.1951077,-6.432284
École de Tonzougou,school,13.3110969,-6.769519
École fondamentale de GOUENDO [1er C],school,12.7975649,-6.3217468
École privée ICHIAKA DOUCOURE,school,13.428492,-6.290779
École privée CHEICK M. DIARRA [1er C],school,13.429824,-6.273524
École privée CHEICK M. DIARRA [2ème C],school,13.4297891,-6.2736237
École privée HADJA ASSETOU DIARRA,school,13.435054,-6.2376774
ECOM DOUGABOUGOU,school,13.386474,-6.195106
ECOM TOMI,school,13.0083758,-6.4226998
EL ANOUAR EL ISLAMIA [1er C],school,13.432209,-6.253095
EL ANOUAR EL ISLAMIA [2ème C],school,13.432067,-6.253247
EL HADJ OUMAR TALL,school,13.430935,-6.2173757
EPBIK NAOMIE II,school,13.441684,-6.27077
GARNA,school,13.3309367,-6.7927797
GOURELI WERE,school,13.2441142,-6.5263235
GROUPE I/A,school,13.446904,-6.264042
GROUPE I/B,school,13.447033,-6.26378
GUANGUE,school,13.390859,-6.81452
GUIMBALA,school,12.7770674,-6.7637587
HAMDALLAYE,school,13.439721,-6.2557521
HAMDALLAYE II/A,school,13.4394722,-6.2509583
HAMDALLAYE II/B,school,13.4394975,-6.2523186
HAMDALLAYE II/C,school,13.4396684,-6.2535487
École de Kondia,school,13.3071497,-5.9480903
KONDOGOLA,school,13.2453262,-5.9850518
KONOBOUGOU [2ème C]ycle,school,12.92,-6.757
KONODIMINI [2ème C],school,13.3200052,-6.4230027
KONODIMINI/A,school,13.3200052,-6.4230027
KONODIMINI/B,school,13.3200052,-6.4230027
KOUKOUN,school,13.47,-6.209
KOUMANTIEBOUGOU,school,13.38,-5.517
KOUNANDI,school,13.4309,-6.255797
KOUNANDI,school,13.4309,-6.255797
KOURALE [2ème C],school,12.7467051,-6.4664649
École Mamouroula,school,13.4110979,-6.5479453
ZANGONIBOUGOU,school,13.4066377,-5.8466874
NASSEGUELA,school,13.057102,-6.2500261
MAMY NIMAGA de FONI,school,13.351323,-6.8893612
MAYE COULIBALY (DINGOLA),school,13.2820422,-5.7057811
SABILOU RACHAAD B,school,13.3212333,-5.640301
MANTANA,school,13.0964528,-6.1410619
MASSALA [1er C],school,13.28,-6.502
MASSALA [2ème C],school,13.28,-6.502
MEDERSA BASSIDIALANDOUGOU,school,13.2967285,-6.8931378
MEDERSA C. ANçaR-DINE [1er C],school,13.43279,-6.254403
MEDERSA C. ANçaR-DINE [2ème C],school,13.432855,-6.254249
MEDERSA COM. SEMEBOUGOU DIAWANDO,school,13.428257,-6.183864
MEDERSA communautaire (LPI) GOUENDO,school,12.7954191,-6.3229752
Medersa DIOFORONGO,school,13.10736,-6.4961977
MISSIRA [2ème C],school,13.4231563,-6.2663007
MOABOUGOU publique,school,12.9,-6.657
École Mogola,school,13.4765587,-6.7401118
MOHAMADIYATOUL ISLAMIYATI [1er C],school,13.445249,-6.245607
MOHAMADIYATOUL ISLAMIYATI [2ème C],school,13.445422,-6.245528
MORIBOUGOU II,school,13.1102765,-6.3432571
MORIBOUGOU III,school,12.9044536,-6.3592703
MOULAYE DEMBELE KIDA,school,13.420759,-6.310163
M'PEBA,school,13.483926,-6.190611
M'PEBOUGOU,school,12.8946579,-6.5007293
M'PELLA,school,12.9343193,-6.5147148
M'PERIDIOLA,school,12.8133068,-6.4697709
NAHAROUN NAJAHI [1er C],school,13.429574,-6.219378
NAHAROUN NAJAHI [2ème C],school,13.429622,-6.219422
NAJAH WAL-FALAH [1er C],school,13.429271,-6.262068
SEGOU C.C./A1,school,13.447012,-6.263249
SEGOU C.C./A2,school,13.447216,-6.263331
SEGOU C.C./B,school,13.4464267,-6.2635887
SEGOU CC [2ème C],school,13.446385,-6.2637167
SEGUELA [2ème C],school,13.2548278,-6.994874
SIDABOUGOU,school,13.2989559,-6.4548028
SIDI MAHAMANE TOURE [1er C],school,13.431634,-6.234651
SIDI MAHAMANE TOURE [2ème C],school,13.431634,-6.234651
SIDO SONINKOURA B,school,13.4253667,-6.2461812
SIDO-SONINKOURA [1er C]ycle A,school,13.4253667,-6.2461812
SIDO-SONINKOURA [2ème C],school,13.4253667,-6.2461812
SINIMBOUGOU,school,12.92,-6.368
SIRAKOROBOUGOU,school,13.0753854,-6.4186374
École Siratiguibougou,school,13.4497717,-6.5793278
SOIGNEBOUGOU,school,13.217146,-6.3531263
SOLIKO SACKO,school,12.9078225,-6.9607211
SOMONODOUGOUNI,school,13.3396975,-6.4374993
École Son,school,13.4126889,-6.6971628
SONINKOURA,school,13.446862,-6.246674
SONINKOURA [1er C]/B,school,13.447032,-6.245789
SONINKOURA [1er C]/C,school,13.447451,-6.246352
SONINKOURA [1er C]/D,school,13.447436,-6.245903
SONINKOURA [2ème C] / A,school,13.446711,-6.246602
SONINKOURA [2ème C]ycle B,school,13.446719,-6.245967
SOUBA,school,13.4145189,-6.5915412
SOUBA [1er C],school,13.4146157,-6.5911051
SOUMEiYA EL ISLAMIYA ([2ème C]),school,13.4273262,-6.2589867
SOUMEÎYA EL ISLAMYA [1er C],school,13.4271442,-6.2588979
T.H. KONTAO /A,school,13.437157,-6.288489
T.H. KONTAO /B,school,13.436632,-6.288692
T.H. KONTAO /C,school,13.436873,-6.288255
T.H. KONTAO [2ème C],school,13.437246,-6.288975
T.KOULIBALY [1er C]/A,school,13.438068,-6.250546
T.KOULIBALY [1er C]/B,school,13.437514,-6.250541
T.KOULIBALY [1er C]/C,school,13.437545,-6.250182
T.KOULIBALY [2ème C]/A,school,13.4378,-6.250299
TAFALAN,school,13.16,-6.799
TAMANI [1er C],school,13.3389429,-6.8309626
TAMANI [2ème C],school,13.3389375,-6.8306815
TARBIATOUL HOUDA [1er C],school,13.4329969,-6.214984
TARBIATOUL HOUDA [2ème C],school,13.4330295,-6.2151919
TIEBLENA,school,13.2417369,-6.265553
TIECOURA COULIBALI SANANDO [2ème C],school,12.9677296,-6.4034576
TIECOURA KOULIBALY [2ème C]/C,school,13.436873,-6.288255
TIEKOURA KOULIBALY [2ème C]ycle B,school,13.437894,-6.250908
TIOÏNA SOFA,school,13.005691,-6.3181219
TISSALA,school,12.9480501,-6.3741851
TORIQOU NAJATI [1er C],school,13.424136,-6.225418
TORIQOU NAJATI [2ème C],school,13.424136,-6.225418
UMAV,school,13.4346875,-6.257981
UNE CHANCE POUR TOUS,school,13.4229995,-6.2252369
UNE CHANCE POUR TOUS,school,13.4231094,-6.2250992
WOLOKORO,school,12.9665137,-6.4905087
WOLOKORO,school,13.3495362,-6.5426602
WONDOBOUGOU,school,12.833544,-6.6534556
WULADJAMBOUGOU,school,13.468799,-6.032978
École Yanti Dembele (Sogobia),school,13.4961847,-6.3487747
ZANFINA,school,12.8878336,-6.9118347
ZINGUELA,school,13.1945486,-6.3043136
ZOGOFINA,school,13.38,-6.279
École 1 er cycle Koulala,school,13.0173227,-6.9262145
École Warsala,school,12.7587053,-7.0248261
École Sabougou,school,13.4043714,-7.8066956
École Fondamentale Banankoroni,school,13.346678,-6.3867215
École Tioribougou [1er C] A,school,13.3841077,-7.994955
École fondamentale Ouolodo [1er C] A,school,13.2058073,-7.9302423
École Kagnan,school,13.2254517,-4.4983017
Ecole communautaire Dio Gare [1er C],school,12.8078999,-8.2431878
École Soungola,school,13.2886371,-6.8472856
École primaire de Siè,school,13.1548022,-6.990124
École primaire de Mallé,school,13.2833464,-6.9327782
École Fondamentale Sanekuy [1er C],school,13.0676585,-4.6136302
DEBERE,school,13.03091,-4.6843064
LES ELUS de LA RENAISSANCE,school,12.6019833,-8.0222167
KOROFINA SUD [2ème C],school,12.6528519,-7.9572751
DJIGUIYA,school,12.60172,-8.00623
DJIGUIYA,school,12.60172,-8.00623
DJIGUIYA,school,12.60172,-8.00623
JIGIYA [2ème C],school,12.6017667,-8.0061833
LA PAIX [2ème C],school,12.6147113,-7.9926984
A.E.CO.DA [2ème C],school,12.6102282,-7.9804329
AKC DIT CABRAL [1er C],school,12.6203667,-7.99025
EFET [2ème C],school,12.6041,-8.0029333
JIGIYA [1er C],school,12.6017667,-8.0061833
LE MAIRE MAMADOU SIDIBE [1er C],school,12.6104039,-7.9975167
LA PAIX [1er C],school,12.6148852,-7.9928126
École privée FODE KANTE,school,12.60263,-8.01314
A.E.CO.DA [1er C],school,12.6102736,-7.9804307
ABO-ONO [2ème C],school,12.6007295,-7.9893585
AKC DIT CABRAL [2ème C],school,12.6202,-7.99065
École privée FODE KANTE,school,12.60263,-8.01314
EFET [1er C],school,12.6041,-8.0029333
EL MOHAMEDIYA [1er C],school,12.6124167,-8.0018833
EL MOHAMEDIYA [2ème C],school,12.6124167,-8.0018833
ESPOIR [1er C],school,12.6000707,-7.9961504
ESPOIR [2ème C],school,12.6000531,-7.99615
INSTITUT SACRE COEUR [1er C],school,12.6008333,-8.0262833
INSTITUT SACRE COEUR [2ème C],school,12.6008333,-8.0262833
KESSE,school,12.60204,-7.99745
LE MAIRE MAMADOU SIDIBE [2ème C],school,12.610379,-7.9975158
LE NIGER [1er C],school,12.6151333,-8.0027333
LE NIGER [2ème C],school,12.6151333,-8.0027333
LES CASTORS [1er C],school,12.6106278,-7.9965163
LES CASTORS [2ème C],school,12.6106047,-7.9965167
LES ELUS de LA RENAISSANCE,school,12.6019833,-8.0222167
LES MARTYRS [1er C],school,12.6199923,-7.9961984
ASKIA MOHAMED,school,12.6779,-7.9152667
ASKIA MOHAMED,school,12.6779,-7.9152667
BAHABEN SANTARA A,school,12.66785,-7.9548833
BAHABEN SANTARA B,school,12.66785,-7.9548833
BAHABEN SANTARA C,school,12.66785,-7.9548833
BAHABEN SANTARA D,school,12.66785,-7.9548833
BANAMBAISE [1er C],school,12.6871167,-7.9364167
BANAMBAISE [2ème C],school,12.6871167,-7.9364167
BOULKASSOUMBOUGOU [2ème C] I,school,12.67738,-7.92713
BOULKASSOUMBOUGOU [2ème C] II,school,12.67738,-7.92713
BOULKASSOUMBOUGOU [2ème C] III,school,12.67738,-7.92713
BOULKASSOUMBOUGOU [2ème C] IV,school,12.67738,-7.92713
BOULKASSOUMBOUGOU A,school,12.67738,-7.92713
BOULKASSOUMBOUGOU B,school,12.67738,-7.92713
BOULKASSOUMBOUGOU C,school,12.67738,-7.92713
BOULKASSOUMBOUGOU D,school,12.67738,-7.92713
BOULKASSOUMBOUGOU E,school,12.67738,-7.92713
BOULKASSOUMBOUGOU F,school,12.67738,-7.92713
BOULKASSOUMBOUGOU V,school,12.67738,-7.92713
COLLEGE AHMED BABA,school,12.67724,-7.95375
COLLEGE HORIZON,school,12.6631761,-7.9527802
COLLEGE HORIZON,school,12.663475,-7.952804
COLLEGE École privée KOULOUFA I [1er C],school,12.674395,-7.92812
COLLEGE École privée KOULOUFA I [2ème C],school,12.674395,-7.92812
DEMESO,school,12.67383,-7.92051
DEMESO,school,12.67383,-7.92051
DIOUMANZANA F,school,12.6793067,-7.9426607
DIOUMANZANA D,school,12.679362,-7.9425848
DIOUMANZANA E,school,12.6793156,-7.9425807
DIOUMANZANA G,school,12.6791961,-7.942552
DONISO [1er C],school,12.67537,-7.92245
DONISO [2ème C],school,12.67537,-7.92245
École privée LA FRATERNITE,school,12.6798458,-7.9421128
EL SHALOM,school,12.6788,-7.93655
EL SHALON,school,12.67879,-7.93655
ESPERANGE [1er C],school,12.6705292,-7.9467992
ESPERANGE [2ème C],school,12.67051,-7.9468
FADJIGUILA [2ème C] I,school,12.6729458,-7.9494321
FADJIGUILA [2ème C] II,school,12.67298,-7.9493064
FADJIGUILA A,school,12.6728532,-7.949475
SAMBA KONARE [1er C],school,12.6075333,-7.9992167
SAMBA KONARE [2ème C],school,12.6075333,-7.9992167
FADJIGUILA B,school,12.672867,-7.949408
FADJIGUILA C,school,12.6728985,-7.9492647
FADJIGUILA D,school,12.6728455,-7.9493096
Faya,school,12.6529447,-7.9577949
GROUPE SCOLAIRE AWA SIMPARA [1er C],school,12.679805,-7.9421509
GROUPE SCOLAIRE AWA SIMPARA [2ème C],school,12.67979,-7.94216
GUIDIMAGAN,school,12.67015,-7.93174
GUIDIMAGAN,school,12.67015,-7.93174
I.F.P.T [1er C],school,12.67603,-7.92445
I.F.P.T [2ème C],school,12.67603,-7.92445
INTEGRATION [1er C],school,12.67864,-7.91755
INTEGRATION [2ème C],school,12.67864,-7.91755
JIGISO,school,12.67355,-7.92386
KALANKADI,school,12.68504,-7.94257
KALANSO.E.E [1er C],school,12.6707027,-7.9464039
KALANSO.E.E [2ème C],school,12.67072,-7.9464
KANI [1er C],school,12.68622,-7.93796
KANI [2ème C],school,12.6863168,-7.9377856
Kariba Boïte [1er C],school,12.67119,-7.9516
KARIBA BOÏTE [2ème C],school,12.6711754,-7.9516
KLEVIRE,school,12.6862,-7.93797
LA N.E.SIDI [1er C],school,12.66914,-7.9304
LA SAGESSE [1er C],school,12.6713903,-7.9489341
LA SAGESSE [2ème C],school,12.6714333,-7.9489333
LES FARANDOLES,school,12.6663333,-7.95785
LES JASMINS,school,12.67136,-7.94322
MAHAD AL COURANE [1er C],school,12.6716352,-7.9349659
MAHAD AL COURANE [2ème C],school,12.6716667,-7.9349667
MAHAD AL OULOUM [1er C],school,12.6704,-7.94682
MAHAD AL OULOUM [2ème C],school,12.67041,-7.94682
MORIBOUGOU [1er C],school,12.6820667,-7.9318167
MORIBOUGOU [2ème C],school,12.6820667,-7.9318167
NELSON MANDELA [2ème C] I,school,12.6664805,-7.9679687
NELSON MANDELA [2ème C] II,school,12.6663026,-7.968768
OUMAR BOUN ABDOUL AZIZ [1er C],school,12.6729333,-7.9550833
OUMAR BOUN ABDOUL AZIZ [2ème C],school,12.6729333,-7.9550833
École privée OUMOU SIDIBE,school,12.67097,-7.92086
Privée AMITIE [1er C],school,12.6803,-7.91735
Privée AMITIE [2ème C],school,12.6803,-7.91735
Renaissance [1er C],school,12.67529,-7.936666
BAMAFELE [1er C],school,13.2680333,-10.5079
BAMAFELE [2ème C],school,13.2680333,-10.5079
BERETHE KOUNDA,school,13.33065,-10.54875
DIOKELI [1er C],school,13.3136167,-10.5507167
DIOKELI [2ème C],school,13.3136167,-10.5507167
KENIEBA BAFING [2ème C],school,13.3011333,-10.5695833
KENIEBA-BAFING,school,13.3011333,-10.5695833
Keniekenieko Bafing,school,13.2749333,-10.5601
SOLLO,school,13.3463667,-10.5631167
Ecole fondamentale Abdoulaye Diarra de Djicoroni para,school,12.6166733,-8.0371583
Lamine Diarra,school,12.6132,-8.04129
Lycée Ahmed Baba,school,12.6122,-8.04813
Lycée Moderne Colombe,school,12.6177,-8.04776
Collège Ba-Nassou,school,12.6293904,-8.0362415
Lycée El Madani Dravé,school,12.6305,-8.04082
Complexe scolaire sekou cisse,school,12.6126734,-7.9792598
Groupe scolaire le progrès,school,12.6000957,-7.9879745
Groupe scolaire de donsonbougou,school,12.6074407,-7.9851787
école coranique,school,12.6081572,-7.9826276
NIALAKALAN,school,12.9729483,-9.5746472
TOUMOUDOTO,school,13.0056738,-9.5527667
BARAGNA,school,12.9675897,-9.5883492
GANFARAGUE MOURDIAH,school,13.172205,-9.6735568
KARAYA MEDERSA,school,13.1128704,-9.3675747
KARAYA-KOFOULABE,school,13.1031665,-9.3776338
MADILA,school,12.9636073,-9.6431424
MADILA KONKOU KOUTOUBA,school,12.9617985,-9.6437432
DALABALA SABIL NADJAHO,school,11.6401031,-8.1786984
BADOUGOU PU,school,11.2653667,-8.3200667
BAMBADALA ECOM,school,11.4878,-8.4607
BAMBALA,school,11.4011167,-8.31195
DOMO YORO SIDIBE 1ER C (MAKANDIANA [1er C]ycle),school,11.3556167,-8.3293167
DALABALA [1er C],school,11.6401031,-8.1786984
BEREKO PU,school,10.9768167,-8.0551333
BADA,school,10.6648,-8.0662333
BEREBOGOLA I ECOM,school,10.6175833,-8.2108333
KALANA [1er C] C,school,10.7842833,-8.1933667
DIALAKORO KELEYA,school,11.7955836,-7.8588183
DIONKALA,school,11.4552167,-7.8404167
BLENDIO [2ème C],school,10.8541029,-6.4668126
GOUANKELE ECOM,school,11.8821,-6.9235667
KENIERELA PU,school,11.5855333,-6.6010667
DJOMBOUGOU,school,10.6539167,-6.59995
DARSARYA NIESSOUMALA,school,10.6003,-8.2082333
FERELA Publique,school,10.7246833,-7.8613167
BOUGOULA SIONDOUGOU,school,11.36115,-6.6505833
KOLE,school,10.5093667,-7.0862333
École de Banko (Kade B. Doumbia),school,11.9445501,-7.4890046
DANI,school,11.9368033,-7.6945592
École communitaire de Dialakoroni,school,11.9047094,-7.4734774
École sécondaire de Dogo,school,11.8887208,-7.3327446
École de Faradie Dogo,school,11.991249,-7.4993029
École communitaire de Fiana,school,11.9094276,-7.3984847
GANALE ECOM,school,11.9119333,-7.6648667
DAR HADITH LEMOUROUTOUMOU,school,10.4970667,-7.5331333
BANANKELE,school,10.6068333,-7.5257
BERELE ECOM,school,10.9768167,-8.0551333
BERIAN,school,11.4205844,-7.9347306
FARABALAYE DIAKITE [1er C],school,10.724,-8.026
École SIRABA MANSA de TOURAKORO,school,11.4213359,-7.9982772
École de Diban,school,11.9661447,-7.2941538
DJIDIE,school,11.94605,-6.9921167
